token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size,freeze_qty
821796,BSE26JUN5400CE,BSE,30JUN2026,540000.000000,375,OPTSTK,BFO,5.000000,3751
821810,DMART26JUL3850CE,DMART,30JUL2026,385000.000000,150,OPTSTK,BFO,5.000000,100000000
821824,PIIND26JUL2840PE,PIIND,30JUL2026,284000.000000,175,OPTSTK,BFO,5.000000,7500
823262,CIPLA26AUG1370CE,CIPLA,27AUG2026,137000.000000,425,OPTSTK,BFO,5.000000,26000
823264,SENSEX26AUG76800PE,SENSEX,27AUG2026,7680000.000000,20,OPTIDX,BFO,5.000000,1000
823289,FOCIT26AUG35000PE,FOCIT,27AUG2026,3500000.000000,45,OPTIDX,BFO,5.000000,1350
823296,IEX26AUG127PE,IEX,27AUG2026,12700.000000,4350,OPTSTK,BFO,5.000000,150000
821845,MANKIND26JUL2680CE,MANKIND,30JUL2026,268000.000000,250,OPTSTK,BFO,5.000000,100000000
821872,ZYDUSLIFE26JUL1110PE,ZYDUSLIFE,30JUL2026,111000.000000,900,OPTSTK,BFO,5.000000,54000
821880,TATASTEEL26JUL190CE,TATASTEEL,30JUL2026,19000.000000,2750,OPTSTK,BFO,5.000000,220000
821908,MCX26JUL3800CE,MCX,30JUL2026,380000.000000,225,OPTSTK,BFO,5.000000,16000
822051,LTF26JUL235CE,LTF,30JUL2026,23500.000000,2250,OPTSTK,BFO,5.000000,267720
822056,GRASIM26JUL3260PE,GRASIM,30JUL2026,326000.000000,250,OPTSTK,BFO,5.000000,14250
822081,KEI26JUL5600CE,KEI,30JUL2026,560000.000000,175,OPTSTK,BFO,5.000000,100000000
822086,SENSEX2670974100CE,SENSEX,09JUL2026,7410000.000000,20,OPTIDX,BFO,5.000000,1000
1142560,BIOCON26JUL335PE,BIOCON,30JUL2026,33500.000000,2500,OPTSTK,BFO,5.000000,100000
1142573,HINDALCO26JUL980PE,HINDALCO,30JUL2026,98000.000000,700,OPTSTK,BFO,5.000000,56000
1142576,CROMPTON26JUL272.5PE,CROMPTON,30JUL2026,27250.000000,2150,OPTSTK,BFO,5.000000,90000
1142595,JIOFIN26JUL242.5CE,JIOFIN,30JUL2026,24250.000000,2350,OPTSTK,BFO,5.000000,100000000
823299,OIL26AUG515PE,OIL,27AUG2026,51500.000000,1400,OPTSTK,BFO,5.000000,100000000
823300,SENSEX2671682100PE,SENSEX,16JUL2026,8210000.000000,20,OPTIDX,BFO,5.000000,1000
823304,COCHINSHIP26AUG1640CE,COCHINSHIP,27AUG2026,164000.000000,400,OPTSTK,BFO,5.000000,100000000
823309,MANKIND26AUG2340CE,MANKIND,27AUG2026,234000.000000,250,OPTSTK,BFO,5.000000,100000000
1142597,BHEL26JUL367.5PE,BHEL,30JUL2026,36750.000000,2625,OPTSTK,BFO,5.000000,315000
1142610,GRASIM26JUL2840CE,GRASIM,30JUL2026,284000.000000,250,OPTSTK,BFO,5.000000,14250
1142622,IDFCFIRSTB26JUL66PE,IDFCFIRSTB,30JUL2026,6600.000000,9275,OPTSTK,BFO,5.000000,450000
1142635,INOXWIND26JUL100PE,INOXWIND,30JUL2026,10000.000000,6400,OPTSTK,BFO,5.000000,100000000
821910,HINDUNILVR26JUL2080PE,HINDUNILVR,30JUL2026,208000.000000,300,OPTSTK,BFO,5.000000,9000
821922,ICICIPRULI26JUL475PE,ICICIPRULI,30JUL2026,47500.000000,925,OPTSTK,BFO,5.000000,60000
821948,SENSEX2670973200CE,SENSEX,09JUL2026,7320000.000000,20,OPTIDX,BFO,5.000000,1000
821953,PIIND26JUL2600PE,PIIND,30JUL2026,260000.000000,175,OPTSTK,BFO,5.000000,7500
822110,APOLLOHOSP26JUL8600CE,APOLLOHOSP,30JUL2026,860000.000000,125,OPTSTK,BFO,5.000000,5000
822112,SENSEX2670968900CE,SENSEX,09JUL2026,6890000.000000,20,OPTIDX,BFO,5.000000,1000
822116,SENSEX2670974300CE,SENSEX,09JUL2026,7430000.000000,20,OPTIDX,BFO,5.000000,1000
822135,SENSEX2670972300PE,SENSEX,09JUL2026,7230000.000000,20,OPTIDX,BFO,5.000000,1000
823321,COFORGE26AUGFUT,COFORGE,27AUG2026,0.000000,475,FUTSTK,BFO,5.000000,6000
823333,DALBHARAT26AUG1940PE,DALBHARAT,27AUG2026,194000.000000,325,OPTSTK,BFO,5.000000,15000
823342,AUROPHARMA26AUG1420PE,AUROPHARMA,27AUG2026,142000.000000,550,OPTSTK,BFO,5.000000,44000
823358,BANKINDIA26AUG142.5PE,BANKINDIA,27AUG2026,14250.000000,5200,OPTSTK,BFO,5.000000,100000000
1142668,PIIND26JUL3020PE,PIIND,30JUL2026,302000.000000,175,OPTSTK,BFO,5.000000,7500
1142686,RBLBANK26JUL310PE,RBLBANK,30JUL2026,31000.000000,3175,OPTSTK,BFO,5.000000,150000
1142740,LICI26JUL405CE,LICI,30JUL2026,40500.000000,1400,OPTSTK,BFO,5.000000,100000000
1142757,TMPV26JUL375CE,TMPV,30JUL2026,37500.000000,1600,OPTSTK,BFO,5.000000,42750
821957,VBL26JUL555CE,VBL,30JUL2026,55500.000000,1275,OPTSTK,BFO,5.000000,100000000
821963,SENSEX2670971200PE,SENSEX,09JUL2026,7120000.000000,20,OPTIDX,BFO,5.000000,1000
821975,ANGELONE26JUL370PE,ANGELONE,30JUL2026,37000.000000,2500,OPTSTK,BFO,5.000000,100000000
821982,SENSEX2670971100CE,SENSEX,09JUL2026,7110000.000000,20,OPTIDX,BFO,5.000000,1000
823366,SHRIRAMFIN26AUG930PE,SHRIRAMFIN,27AUG2026,93000.000000,825,OPTSTK,BFO,5.000000,18000
823374,PGEL26AUG530PE,PGEL,27AUG2026,53000.000000,950,OPTSTK,BFO,5.000000,100000000
823376,PREMIERENE26AUG1050PE,PREMIERENE,27AUG2026,105000.000000,650,OPTSTK,BFO,5.000000,100000000
823379,MAXHEALTH26AUG970CE,MAXHEALTH,27AUG2026,97000.000000,525,OPTSTK,BFO,5.000000,100000000
1142773,NMDC26JUL94CE,NMDC,30JUL2026,9400.000000,6750,OPTSTK,BFO,5.000000,225000
1142792,GRASIM26JUL2760PE,GRASIM,30JUL2026,276000.000000,250,OPTSTK,BFO,5.000000,14250
1142800,BANKEX26JUL59100CE,BANKEX,30JUL2026,5910000.000000,30,OPTIDX,BFO,5.000000,900
1142836,CANBK26JUL124.8CE,CANBK,30JUL2026,12480.000000,6750,OPTSTK,BFO,5.000000,81000
822150,APOLLOHOSP26JUL8550CE,APOLLOHOSP,30JUL2026,855000.000000,125,OPTSTK,BFO,5.000000,5000
822160,MOTHERSON26JUL141CE,MOTHERSON,30JUL2026,14100.000000,6150,OPTSTK,BFO,5.000000,284000
822172,POWERINDIA26JUL40000CE,POWERINDIA,30JUL2026,4000000.000000,25,OPTSTK,BFO,5.000000,100000000
822213,SENSEX2670978000PE,SENSEX,09JUL2026,7800000.000000,20,OPTIDX,BFO,5.000000,1000
821999,SENSEX2670973700PE,SENSEX,09JUL2026,7370000.000000,20,OPTIDX,BFO,5.000000,1000
822003,SENSEX2670974400CE,SENSEX,09JUL2026,7440000.000000,20,OPTIDX,BFO,5.000000,1000
822012,SENSEX2670978400PE,SENSEX,09JUL2026,7840000.000000,20,OPTIDX,BFO,5.000000,1000
822016,GRASIM26JUL3300CE,GRASIM,30JUL2026,330000.000000,250,OPTSTK,BFO,5.000000,14250
1142859,LAURUSLABS26JUL1120PE,LAURUSLABS,30JUL2026,112000.000000,850,OPTSTK,BFO,5.000000,68000
1142870,ADANIENSOL26JUL1220PE,ADANIENSOL,30JUL2026,122000.000000,675,OPTSTK,BFO,5.000000,100000000
1142956,OFSS26JUL9930PE,OFSS,30JUL2026,993000.000000,100,OPTSTK,BFO,5.000000,8000
1142974,ALKEM26JUL5650PE,ALKEM,30JUL2026,565000.000000,125,OPTSTK,BFO,5.000000,8000
822022,SENSEX2670973000PE,SENSEX,09JUL2026,7300000.000000,20,OPTIDX,BFO,5.000000,1000
822024,PIIND26JUL2740CE,PIIND,30JUL2026,274000.000000,175,OPTSTK,BFO,5.000000,7500
822064,SENSEX2670970200CE,SENSEX,09JUL2026,7020000.000000,20,OPTIDX,BFO,5.000000,1000
822106,SENSEX2670982100PE,SENSEX,09JUL2026,8210000.000000,20,OPTIDX,BFO,5.000000,1000
822215,SENSEX2670972000PE,SENSEX,09JUL2026,7200000.000000,20,OPTIDX,BFO,5.000000,1000
822221,SENSEX2670972900PE,SENSEX,09JUL2026,7290000.000000,20,OPTIDX,BFO,5.000000,1000
822227,SENSEX2670973600CE,SENSEX,09JUL2026,7360000.000000,20,OPTIDX,BFO,5.000000,1000
822232,APOLLOHOSP26JUL8500CE,APOLLOHOSP,30JUL2026,850000.000000,125,OPTSTK,BFO,5.000000,5000
823385,VBL26AUG510PE,VBL,27AUG2026,51000.000000,1275,OPTSTK,BFO,5.000000,100000000
823386,SENSEX26AUG80800PE,SENSEX,27AUG2026,8080000.000000,20,OPTIDX,BFO,5.000000,1000
823388,NATIONALUM26AUG440CE,NATIONALUM,27AUG2026,44000.000000,1875,OPTSTK,BFO,5.000000,300000
823390,INFY26AUG1185CE,INFY,27AUG2026,118500.000000,400,OPTSTK,BFO,5.000000,16000
1142977,LODHA26JUL880CE,LODHA,30JUL2026,88000.000000,625,OPTSTK,BFO,5.000000,100000000
1143039,PRESTIGE26JUL1460PE,PRESTIGE,30JUL2026,146000.000000,450,OPTSTK,BFO,5.000000,100000000
1143053,BANKEX26JUL60100PE,BANKEX,30JUL2026,6010000.000000,30,OPTIDX,BFO,5.000000,900
1143058,SUPREMEIND26JUL3300PE,SUPREMEIND,30JUL2026,330000.000000,175,OPTSTK,BFO,5.000000,100000000
823404,LICI26AUG420PE,LICI,27AUG2026,42000.000000,1400,OPTSTK,BFO,5.000000,100000000
823412,ETERNAL26AUG260CE,ETERNAL,27AUG2026,26000.000000,2425,OPTSTK,BFO,5.000000,100000000
823429,UNOMINDA26AUG1200CE,UNOMINDA,27AUG2026,120000.000000,550,OPTSTK,BFO,5.000000,100000000
823436,TCS26AUG2240PE,TCS,27AUG2026,224000.000000,225,OPTSTK,BFO,5.000000,7000
822126,SENSEX2670968300PE,SENSEX,09JUL2026,6830000.000000,20,OPTIDX,BFO,5.000000,1000
822139,PIIND26JUL2740PE,PIIND,30JUL2026,274000.000000,175,OPTSTK,BFO,5.000000,7500
822148,MOTHERSON26JUL140PE,MOTHERSON,30JUL2026,14000.000000,6150,OPTSTK,BFO,5.000000,284000
822175,GRASIM26JUL3240CE,GRASIM,30JUL2026,324000.000000,250,OPTSTK,BFO,5.000000,14250
822249,SENSEX2670969800CE,SENSEX,09JUL2026,6980000.000000,20,OPTIDX,BFO,5.000000,1000
822251,SOLARINDS26JUL20250PE,SOLARINDS,30JUL2026,2025000.000000,50,OPTSTK,BFO,5.000000,100000000
822257,SENSEX2670975200CE,SENSEX,09JUL2026,7520000.000000,20,OPTIDX,BFO,5.000000,1000
822294,SENSEX2670980100PE,SENSEX,09JUL2026,8010000.000000,20,OPTIDX,BFO,5.000000,1000
1143059,INDIANB26JUL771.75CE,INDIANB,30JUL2026,77175.000000,1000,OPTSTK,BFO,5.000000,100000000
1143067,PETRONET26JUL275CE,PETRONET,30JUL2026,27500.000000,1900,OPTSTK,BFO,5.000000,120000
1143100,NHPC26JUL83CE,NHPC,30JUL2026,8300.000000,6950,OPTSTK,BFO,5.000000,100000000
1143144,BAJAJHLDNG26JUL9600PE,BAJAJHLDNG,30JUL2026,960000.000000,75,OPTSTK,BFO,5.000000,100000000
823444,LAURUSLABS26AUG1440PE,LAURUSLABS,27AUG2026,144000.000000,850,OPTSTK,BFO,5.000000,68000
823446,ICICIGI26AUG1760PE,ICICIGI,27AUG2026,176000.000000,325,OPTSTK,BFO,5.000000,20000
823447,DIVISLAB26AUG6850PE,DIVISLAB,27AUG2026,685000.000000,100,OPTSTK,BFO,5.000000,8000
823456,TATASTEEL26AUG220CE,TATASTEEL,27AUG2026,22000.000000,2750,OPTSTK,BFO,5.000000,220000
822193,BOSCHLTD26JUL33750CE,BOSCHLTD,30JUL2026,3375000.000000,25,OPTSTK,BFO,5.000000,1500
822200,SENSEX2670975700CE,SENSEX,09JUL2026,7570000.000000,20,OPTIDX,BFO,5.000000,1000
822208,POWERINDIA26JUL39500CE,POWERINDIA,30JUL2026,3950000.000000,25,OPTSTK,BFO,5.000000,100000000
822209,SENSEX2670970300CE,SENSEX,09JUL2026,7030000.000000,20,OPTIDX,BFO,5.000000,1000
822320,SENSEX2670973300CE,SENSEX,09JUL2026,7330000.000000,20,OPTIDX,BFO,5.000000,1000
822332,SENSEX2670977300PE,SENSEX,09JUL2026,7730000.000000,20,OPTIDX,BFO,5.000000,1000
822334,SENSEX2670979600PE,SENSEX,09JUL2026,7960000.000000,20,OPTIDX,BFO,5.000000,1000
822348,SENSEX2670971200CE,SENSEX,09JUL2026,7120000.000000,20,OPTIDX,BFO,5.000000,1000
823469,GRASIM26AUG3020CE,GRASIM,27AUG2026,302000.000000,250,OPTSTK,BFO,5.000000,14250
823470,JUBLFOOD26AUG400CE,JUBLFOOD,27AUG2026,40000.000000,1250,OPTSTK,BFO,5.000000,50000
823483,MAXHEALTH26AUG1000CE,MAXHEALTH,27AUG2026,100000.000000,525,OPTSTK,BFO,5.000000,100000000
823485,BAJAJ-AUTO26AUG11300CE,BAJAJ-AUTO,27AUG2026,1130000.000000,75,OPTSTK,BFO,5.000000,5000
1143151,CAMS26JUL770CE,CAMS,30JUL2026,77000.000000,825,OPTSTK,BFO,5.000000,100000000
1143160,ADANIENT26JUL2360CE,ADANIENT,30JUL2026,236000.000000,309,OPTSTK,BFO,5.000000,9000
1143193,WIPRO26JUL192.5PE,WIPRO,30JUL2026,19250.000000,3000,OPTSTK,BFO,5.000000,60000
1143216,BHARTIARTL26JUL1860PE,BHARTIARTL,30JUL2026,186000.000000,475,OPTSTK,BFO,5.000000,28500
822210,SENSEX2670972600CE,SENSEX,09JUL2026,7260000.000000,20,OPTIDX,BFO,5.000000,1000
822216,SENSEX2670974300PE,SENSEX,09JUL2026,7430000.000000,20,OPTIDX,BFO,5.000000,1000
822222,SENSEX2670977300CE,SENSEX,09JUL2026,7730000.000000,20,OPTIDX,BFO,5.000000,1000
822265,SENSEX2670973800CE,SENSEX,09JUL2026,7380000.000000,20,OPTIDX,BFO,5.000000,1000
823476,PGEL26AUG440PE,PGEL,27AUG2026,44000.000000,950,OPTSTK,BFO,5.000000,100000000
823488,INFY26AUG1095CE,INFY,27AUG2026,109500.000000,400,OPTSTK,BFO,5.000000,16000
823489,MARICO26AUG830PE,MARICO,27AUG2026,83000.000000,1200,OPTSTK,BFO,5.000000,48000
823496,INDIANB26AUG841.75CE,INDIANB,27AUG2026,84175.000000,1000,OPTSTK,BFO,5.000000,100000000
1143260,UNOMINDA26JUL980CE,UNOMINDA,30JUL2026,98000.000000,550,OPTSTK,BFO,5.000000,100000000
1143290,SBIN26JUL1140CE,SBIN,30JUL2026,114000.000000,750,OPTSTK,BFO,5.000000,45000
1143300,KALYANKJIL26JUL435CE,KALYANKJIL,30JUL2026,43500.000000,1350,OPTSTK,BFO,5.000000,100000000
1143301,BHARATFORG26JUL1780CE,BHARATFORG,30JUL2026,178000.000000,500,OPTSTK,BFO,5.000000,30000
822349,BOSCHLTD26JUL33500PE,BOSCHLTD,30JUL2026,3350000.000000,25,OPTSTK,BFO,5.000000,1500
822361,SENSEX2670975200PE,SENSEX,09JUL2026,7520000.000000,20,OPTIDX,BFO,5.000000,1000
822367,SENSEX2670971500PE,SENSEX,09JUL2026,7150000.000000,20,OPTIDX,BFO,5.000000,1000
822376,NYKAA26JUL292.5PE,NYKAA,30JUL2026,29250.000000,3125,OPTSTK,BFO,5.000000,100000000
822277,SENSEX2670982100CE,SENSEX,09JUL2026,8210000.000000,20,OPTIDX,BFO,5.000000,1000
822290,SENSEX2670975400CE,SENSEX,09JUL2026,7540000.000000,20,OPTIDX,BFO,5.000000,1000
822328,SENSEX2670981900CE,SENSEX,09JUL2026,8190000.000000,20,OPTIDX,BFO,5.000000,1000
822384,LICHSGFIN26JUL505PE,LICHSGFIN,30JUL2026,50500.000000,1000,OPTSTK,BFO,5.000000,60000
823481,SIEMENS26JUL4250CE,SIEMENS,30JUL2026,425000.000000,175,OPTSTK,BFO,5.000000,8250
823499,LTF26AUG245CE,LTF,27AUG2026,24500.000000,2250,OPTSTK,BFO,5.000000,267720
823503,CHOLAFIN26AUG1720PE,CHOLAFIN,27AUG2026,172000.000000,625,OPTSTK,BFO,5.000000,25000
823510,INDUSTOWER26AUG400PE,INDUSTOWER,27AUG2026,40000.000000,1700,OPTSTK,BFO,5.000000,170000
1143330,SENSEX26JUL82400CE,SENSEX,30JUL2026,8240000.000000,20,OPTIDX,BFO,5.000000,1000
1143341,INDHOTEL26JUL635CE,INDHOTEL,30JUL2026,63500.000000,1000,OPTSTK,BFO,5.000000,60000
1143344,SHRIRAMFIN26JUL990CE,SHRIRAMFIN,30JUL2026,99000.000000,825,OPTSTK,BFO,5.000000,18000
1143361,MPHASIS26JUL2320CE,MPHASIS,30JUL2026,232000.000000,275,OPTSTK,BFO,5.000000,11000
822379,SENSEX2670975100CE,SENSEX,09JUL2026,7510000.000000,20,OPTIDX,BFO,5.000000,1000
822393,SENSEX2670968400CE,SENSEX,09JUL2026,6840000.000000,20,OPTIDX,BFO,5.000000,1000
822416,SENSEX2670969300PE,SENSEX,09JUL2026,6930000.000000,20,OPTIDX,BFO,5.000000,1000
822426,SENSEX2670971000PE,SENSEX,09JUL2026,7100000.000000,20,OPTIDX,BFO,5.000000,1000
822471,DELHIVERY26JUL415CE,DELHIVERY,30JUL2026,41500.000000,2075,OPTSTK,BFO,5.000000,100000000
822474,DIXON26JUL12400CE,DIXON,30JUL2026,1240000.000000,50,OPTSTK,BFO,5.000000,6000
822489,DIXON26JUL12200PE,DIXON,30JUL2026,1220000.000000,50,OPTSTK,BFO,5.000000,6000
822507,DIXON26JUL12300CE,DIXON,30JUL2026,1230000.000000,50,OPTSTK,BFO,5.000000,6000
823511,GMRAIRPORT26AUG102PE,GMRAIRPORT,27AUG2026,10200.000000,6975,OPTSTK,BFO,5.000000,675000
823530,RBLBANK26AUG315PE,RBLBANK,27AUG2026,31500.000000,3175,OPTSTK,BFO,5.000000,150000
823539,TRENT26AUG2733.35PE,TRENT,27AUG2026,273335.000000,225,OPTSTK,BFO,5.000000,16000
823541,SENSEX26AUG76700CE,SENSEX,27AUG2026,7670000.000000,20,OPTIDX,BFO,5.000000,1000
1143377,IDFCFIRSTB26JUL67CE,IDFCFIRSTB,30JUL2026,6700.000000,9275,OPTSTK,BFO,5.000000,450000
1143390,NATIONALUM26JUL375CE,NATIONALUM,30JUL2026,37500.000000,1875,OPTSTK,BFO,5.000000,300000
1143402,HEROMOTOCO26JULFUT,HEROMOTOCO,30JUL2026,0.000000,150,FUTSTK,BFO,5.000000,9000
1143419,POWERINDIA26JUL36500PE,POWERINDIA,30JUL2026,3650000.000000,25,OPTSTK,BFO,5.000000,100000000
822522,HINDALCO26JUL1180PE,HINDALCO,30JUL2026,118000.000000,700,OPTSTK,BFO,5.000000,56000
822531,DIXON26JUL12300PE,DIXON,30JUL2026,1230000.000000,50,OPTSTK,BFO,5.000000,6000
822541,DMART26JUL3750PE,DMART,30JUL2026,375000.000000,150,OPTSTK,BFO,5.000000,100000000
822561,ZYDUSLIFE26JUL1120CE,ZYDUSLIFE,30JUL2026,112000.000000,900,OPTSTK,BFO,5.000000,54000
823546,AMBUJACEM26AUG480PE,AMBUJACEM,27AUG2026,48000.000000,1200,OPTSTK,BFO,5.000000,54000
823548,KAYNES26AUG3300PE,KAYNES,27AUG2026,330000.000000,150,OPTSTK,BFO,5.000000,100000000
823561,CUMMINSIND26JUL6100CE,CUMMINSIND,30JUL2026,610000.000000,200,OPTSTK,BFO,5.000000,18000
823562,SENSEX2671672900CE,SENSEX,16JUL2026,7290000.000000,20,OPTIDX,BFO,5.000000,1000
1143433,PNBHOUSING26JUL980PE,PNBHOUSING,30JUL2026,98000.000000,650,OPTSTK,BFO,5.000000,100000000
1143435,UNOMINDA26JUL1200PE,UNOMINDA,30JUL2026,120000.000000,550,OPTSTK,BFO,5.000000,100000000
1143443,SUZLON26JUL53PE,SUZLON,30JUL2026,5300.000000,12700,OPTSTK,BFO,5.000000,100000000
1143490,CANBK26JUL124.8PE,CANBK,30JUL2026,12480.000000,6750,OPTSTK,BFO,5.000000,81000
823598,PFC26AUG435CE,PFC,27AUG2026,43500.000000,1300,OPTSTK,BFO,5.000000,124000
1143500,SOLARINDS26JUL14000PE,SOLARINDS,30JUL2026,1400000.000000,50,OPTSTK,BFO,5.000000,100000000
1143510,SWIGGY26JUL255PE,SWIGGY,30JUL2026,25500.000000,1825,OPTSTK,BFO,5.000000,100000000
1143519,ASTRAL26JUL1600CE,ASTRAL,30JUL2026,160000.000000,425,OPTSTK,BFO,5.000000,14680
1143543,AMBUJACEM26JULFUT,AMBUJACEM,30JUL2026,0.000000,1200,FUTSTK,BFO,5.000000,54000
822584,ADANIENT26JUL2880PE,ADANIENT,30JUL2026,288000.000000,309,OPTSTK,BFO,5.000000,9000
822595,TMPV26JUL410CE,TMPV,30JUL2026,41000.000000,1600,OPTSTK,BFO,5.000000,42750
822599,TMPV26JUL410PE,TMPV,30JUL2026,41000.000000,1600,OPTSTK,BFO,5.000000,42750
822617,ADANIPOWER26JUL250PE,ADANIPOWER,30JUL2026,25000.000000,3550,OPTSTK,BFO,5.000000,100000000
823577,PERSISTENT26AUG4950PE,PERSISTENT,27AUG2026,495000.000000,125,OPTSTK,BFO,5.000000,5250
823585,SENSEX26AUG70700CE,SENSEX,27AUG2026,7070000.000000,20,OPTIDX,BFO,5.000000,1000
823586,AMBER26AUG7700CE,AMBER,27AUG2026,770000.000000,100,OPTSTK,BFO,5.000000,100000000
823602,INDIANB26AUG751.75CE,INDIANB,27AUG2026,75175.000000,1000,OPTSTK,BFO,5.000000,100000000
823607,NATIONALUM26AUG445CE,NATIONALUM,27AUG2026,44500.000000,1875,OPTSTK,BFO,5.000000,300000
823644,POWERINDIA26AUG38500PE,POWERINDIA,27AUG2026,3850000.000000,25,OPTSTK,BFO,5.000000,100000000
823663,LODHA26AUG930CE,LODHA,27AUG2026,93000.000000,625,OPTSTK,BFO,5.000000,100000000
1143559,SBIN26JUL1050CE,SBIN,30JUL2026,105000.000000,750,OPTSTK,BFO,5.000000,45000
1143571,FEDERALBNK26JULFUT,FEDERALBNK,30JUL2026,0.000000,2500,FUTSTK,BFO,5.000000,200000
1143576,ASTRAL26JUL1440CE,ASTRAL,30JUL2026,144000.000000,425,OPTSTK,BFO,5.000000,14680
1143629,TORNTPHARM26JUL4300CE,TORNTPHARM,30JUL2026,430000.000000,125,OPTSTK,BFO,5.000000,15000
822619,SENSEX2670983400PE,SENSEX,09JUL2026,8340000.000000,20,OPTIDX,BFO,5.000000,1000
822632,DIXON26JUL12500PE,DIXON,30JUL2026,1250000.000000,50,OPTSTK,BFO,5.000000,6000
822634,BHEL26JUL432.5CE,BHEL,30JUL2026,43250.000000,2625,OPTSTK,BFO,5.000000,315000
822641,BHEL26JUL437.5CE,BHEL,30JUL2026,43750.000000,2625,OPTSTK,BFO,5.000000,315000
822649,LICI26JUL422.5PE,LICI,30JUL2026,42250.000000,1400,OPTSTK,BFO,5.000000,100000000
822660,TMPV26JUL405PE,TMPV,30JUL2026,40500.000000,1600,OPTSTK,BFO,5.000000,42750
822666,SENSEX2670982700PE,SENSEX,09JUL2026,8270000.000000,20,OPTIDX,BFO,5.000000,1000
822694,BANKBARODA26JUL281.5CE,BANKBARODA,30JUL2026,28150.000000,2925,OPTSTK,BFO,5.000000,175500
823666,VOLTAS26AUG1240PE,VOLTAS,27AUG2026,124000.000000,375,OPTSTK,BFO,5.000000,30000
823682,JIOFIN26AUG227.5CE,JIOFIN,27AUG2026,22750.000000,2350,OPTSTK,BFO,5.000000,100000000
823693,KAYNES26AUG3200CE,KAYNES,27AUG2026,320000.000000,150,OPTSTK,BFO,5.000000,100000000
823721,SENSEX26AUG76100PE,SENSEX,27AUG2026,7610000.000000,20,OPTIDX,BFO,5.000000,1000
1143630,SENSEX26JUL74100PE,SENSEX,30JUL2026,7410000.000000,20,OPTIDX,BFO,5.000000,1000
1143637,INDIANB26JUL771.75PE,INDIANB,30JUL2026,77175.000000,1000,OPTSTK,BFO,5.000000,100000000
1143668,GAIL26JUL170CE,GAIL,30JUL2026,17000.000000,3550,OPTSTK,BFO,5.000000,274500
1143675,BHEL26JUL370PE,BHEL,30JUL2026,37000.000000,2625,OPTSTK,BFO,5.000000,315000
822747,ZYDUSLIFE26JUL1140PE,ZYDUSLIFE,30JUL2026,114000.000000,900,OPTSTK,BFO,5.000000,54000
822762,WIPRO26JUL222.5PE,WIPRO,30JUL2026,22250.000000,3000,OPTSTK,BFO,5.000000,60000
823747,SENSEX2671672300PE,SENSEX,16JUL2026,7230000.000000,20,OPTIDX,BFO,5.000000,1000
823766,NTPC26AUG415PE,NTPC,27AUG2026,41500.000000,1500,OPTSTK,BFO,5.000000,150000
823767,LT26AUG4160PE,LT,27AUG2026,416000.000000,175,OPTSTK,BFO,5.000000,12000
823774,KALYANKJIL26AUG325CE,KALYANKJIL,27AUG2026,32500.000000,1350,OPTSTK,BFO,5.000000,100000000
1143688,TECHM26JUL1560CE,TECHM,30JUL2026,156000.000000,600,OPTSTK,BFO,5.000000,24000
1143708,SENSEX5026JUL25100PE,SENSEX50,30JUL2026,2510000.000000,75,OPTIDX,BFO,5.000000,1800
1143723,COFORGE26JUL1080PE,COFORGE,30JUL2026,108000.000000,475,OPTSTK,BFO,5.000000,6000
1143732,SIEMENS26JUL3750PE,SIEMENS,30JUL2026,375000.000000,175,OPTSTK,BFO,5.000000,8250
822699,LICI26JUL417.5PE,LICI,30JUL2026,41750.000000,1400,OPTSTK,BFO,5.000000,100000000
822760,SENSEX2670282900PE,SENSEX,02JUL2026,8290000.000000,20,OPTIDX,BFO,5.000000,1000
822766,BHEL26JUL432.5PE,BHEL,30JUL2026,43250.000000,2625,OPTSTK,BFO,5.000000,315000
822824,KPITTECH26JUL860CE,KPITTECH,30JUL2026,86000.000000,775,OPTSTK,BFO,5.000000,100000000
822865,RVNL26JUL225PE,RVNL,30JUL2026,22500.000000,1925,OPTSTK,BFO,5.000000,100000000
822871,POLYCAB26JUL10300CE,POLYCAB,30JUL2026,1030000.000000,125,OPTSTK,BFO,5.000000,9000
823779,IDFCFIRSTB26AUG66PE,IDFCFIRSTB,27AUG2026,6600.000000,9275,OPTSTK,BFO,5.000000,450000
823784,VOLTAS26AUG1300CE,VOLTAS,27AUG2026,130000.000000,375,OPTSTK,BFO,5.000000,30000
823796,GODREJCP26AUG1030PE,GODREJCP,27AUG2026,103000.000000,500,OPTSTK,BFO,5.000000,30000
823802,INDIANB26AUG751.75PE,INDIANB,27AUG2026,75175.000000,1000,OPTSTK,BFO,5.000000,100000000
1143734,MFSL26JUL1720CE,MFSL,30JUL2026,172000.000000,400,OPTSTK,BFO,5.000000,32000
1143746,LTM26JUL4450CE,LTM,30JUL2026,445000.000000,150,OPTSTK,BFO,5.000000,4500
1143747,SONACOMS26JUL610PE,SONACOMS,30JUL2026,61000.000000,1225,OPTSTK,BFO,5.000000,100000000
1143810,SONACOMS26JUL615CE,SONACOMS,30JUL2026,61500.000000,1225,OPTSTK,BFO,5.000000,100000000
822885,ITC26JUL285PE,ITC,30JUL2026,28500.000000,1725,OPTSTK,BFO,5.000000,64000
822901,ITC26JUL312.5PE,ITC,30JUL2026,31250.000000,1725,OPTSTK,BFO,5.000000,64000
